fire_year,stat_cause_descr,fire_size,fire_size_class,latitude,longitude,owner_code,state,burn_time_hours,discovery_hour,discovery_month
2005,Lightning,0.1,A,33.25305556,-107.9222222,5,NM,2448.5,8,Aug
1994,Arson,1,B,32.77513719,-89.27528937,14,MS,0.833333333,13,Feb
1999,Arson,3,B,38.6,-82.55,5,OH,0.416666667,14,Apr
1997,Children,0.1,A,34.59833333,-111.8983333,5,AZ,0.5,17,Jul
2002,Lightning,0.1,A,45.1791,-101.1493,2,SD,0.166666667,23,Jul
2003,Lightning,0.1,A,34.47027778,-111.1055556,5,AZ,4.633333333,14,Jul
2004,Debris Burning,0.1,A,48.0238,-94.9172,2,MN,0.633333333,17,Apr
1995,Arson,0.1,A,40.89333333,-123.62,5,CA,0.8,2,Sep
2006,Campfire,0.01,A,39.90611111,-105.7325,5,CO,1.25,12,Aug
2005,Arson,1.5,B,34.452187,-87.239842,14,AL,1,6,Jan
1998,Lightning,0.1,A,44.59666667,-119.1166667,5,OR,15,20,Aug
2009,Arson,2.6,B,30.713551,-87.656927,14,AL,1.133333333,18,Mar
1997,Miscellaneous,0.1,A,47.3332,-116.8343,2,ID,0.416666667,15,Jul
2012,Missing/Undefined,0.1,A,39.50803,-115.99378,8,NV,1.65,18,Nov
1996,Lightning,0.1,A,40.2677,-108.9012,1,CO,21.5,19,Jun
2012,Equipment Use,1,B,33.49171,-92.86677,8,AR,0.116666667,13,Feb
2011,Debris Burning,0.3,B,45.89115,-92.19158,8,WI,0.466666667,16,Apr
2014,Debris Burning,22,C,36.572633,-82.619867,8,TN,5,17,Apr
2015,Miscellaneous,33.9,C,40.66916667,-104.5836111,5,CO,0.75,16,Mar
1993,Debris Burning,29,C,34.37262514,-88.28574572,14,MS,2.583333333,12,Feb
2007,Miscellaneous,0.1,A,42.93145102,-78.81364652,14,NY,0,16,Sep
2011,Arson,8.5,B,33.5097196,-86.0872584,14,AL,2.983333333,23,Apr
2003,Miscellaneous,0.1,A,40.71626096,-73.75595399,14,NY,0,20,Mar
1999,Miscellaneous,0.5,B,35.4767,-106.3814,2,NM,3,15,Jul
2012,Debris Burning,2,B,36.14457,-91.92455,8,AR,2,15,Jun
1997,Lightning,7,B,39.075,-105.355,5,CO,29.96666667,11,May
2000,Children,0.25,A,31.4979,-81.4149,8,GA,0,14,Jan
2006,Railroad,12,C,31.588623,-87.488736,14,AL,1.583333333,19,Feb
2004,Miscellaneous,0.1,A,37.18009191,-120.9132526,6,CA,1.25,13,Sep
2013,Lightning,0.1,A,38.28567,-109.53228,1,UT,2.2,16,Aug
2009,Miscellaneous,33,C,37.49793,-83.3511,14,KY,24,16,Mar
2012,Miscellaneous,164,D,26.9343,-81.7429,8,FL,14.8,20,Apr
2014,Miscellaneous,0.1,A,37.112767,-120.211233,14,CA,0.483333333,16,Jan
2005,Debris Burning,4.53,B,37.52916667,-91.29972222,13,MO,3.583333333,12,Nov
1997,Debris Burning,0.5,B,47,-95.3836,8,MN,0.166666667,14,Apr
1996,Smoking,0.1,A,36.4333,-109.2173,2,AZ,1.116666667,18,May
2003,Miscellaneous,0.1,A,42.80916667,-124.0205556,5,OR,1,18,Jun
2006,Arson,5,B,46.3789,-100.5896,2,ND,0.2,12,Apr
1992,Campfire,0.1,A,46.785,-110.305,5,MT,0.5,10,Jul
2015,Miscellaneous,0.1,A,42.724,-73.7997,8,NY,0.483333333,19,May
1996,Arson,8,B,47.9889,-99.0087,2,ND,0.25,19,Apr
1999,Campfire,0.1,A,47.03555556,-121.6847222,5,WA,5.5,11,Aug
2007,Lightning,2,B,32.79597,-115.27871,1,CA,0,12,Jun
1993,Missing/Undefined,6,B,35.16157381,-113.8051834,14,AZ,1.916666667,8,Jun
1992,Lightning,0.3,B,67.1163,-146.2693,6,AK,45.23333333,12,Aug
2007,Debris Burning,3,B,47.2833,-114.1343,2,MT,1.5,15,Mar
1992,Lightning,0.1,A,43.5499,-120.4844,1,OR,2.916666667,7,Aug
2012,Campfire,0.1,A,46.611848,-87.463141,7,MI,12.51666667,21,Aug
2012,Equipment Use,0.1,A,40.28756,-117.15775,1,NV,3.916666667,7,Oct
2014,Lightning,5,B,66.61067,-150.31633,1,AK,383.1833333,16,Jun
2000,Debris Burning,0.1,A,31.2238,-81.9176,7,GA,0,16,Feb
1995,Lightning,7,B,36.6166,-114.1508,1,NV,23.98333333,18,Aug
2001,Debris Burning,1.04,B,32.1492,-81.3476,8,GA,0,14,Jan
2011,Miscellaneous,2.2,B,32.6716882,-84.22243649,8,GA,1.083333333,16,Aug
2004,Lightning,0.2,A,39.75111111,-120.4175,5,CA,21.96666667,18,Aug
1994,Miscellaneous,0.3,B,40.16,-120.985,5,CA,2.566666667,14,Apr
2001,Miscellaneous,0.1,A,41.71904586,-73.97694531,14,NY,0,1,Oct
2002,Lightning,0.5,B,43.20583333,-121.7094444,5,OR,8.75,12,Jul
1994,Lightning,0.2,A,46.86666667,-114.95,5,ID,25.5,16,Aug
2014,Lightning,0.1,A,47.6172,-114.1172,8,MT,49.58333333,15,Jun
2009,Lightning,0.4,B,43.08861111,-122.4025,5,OR,49.48333333,11,Aug
2015,Equipment Use,19,C,28.3829,-81.6339,12,FL,1.85,16,Jun
1995,Debris Burning,10,C,47.95,-124.63333,7,WA,3.116666667,20,Jun
2008,Arson,0.68,B,44.93316637,-74.14238555,14,NY,0,15,Apr
2006,Arson,20,C,31.604545,-86.931721,14,AL,1.5,22,Mar
2012,Debris Burning,0.2,A,34.41321952,-85.42430815,8,GA,0.633333333,16,Apr
2013,Debris Burning,2,B,37.57284927,-83.74597168,8,KY,1.75,18,Apr
2002,Arson,0.2,A,36.045,-106.0603,2,NM,101.25,12,Apr
2008,Children,2,B,33.3851,-110.43702,2,AZ,2.4,15,May
1996,Miscellaneous,0.2,A,43.77253327,-89.17504784,14,WI,0.5,3,Sep
2007,Miscellaneous,20.9,C,36.433517,-81.92397,8,TN,0.166666667,12,Mar
1995,Lightning,0.1,A,41.06416667,-120.7125,13,CA,3.666666667,16,Jun
1998,Equipment Use,0.1,A,37.834911,-120.3438,8,CA,0.416666667,10,Aug
1995,Debris Burning,0.2,A,43.033,-102.5379,2,SD,0.083333333,13,Aug
1996,Campfire,0.1,A,48.505,-115.55,5,MT,0.5,11,Aug
1997,Debris Burning,0.2,A,31.4643,-83.6347,8,GA,0.383333333,14,Sep
1994,Lightning,0.4,B,35.34666667,-111.6216667,5,AZ,5.183333333,10,Jul
1992,Equipment Use,0.24,A,32.2696,-82.7011,8,GA,1.6,19,May
2014,Lightning,12.8,C,43.6486,-117.3997,1,OR,4.5,9,Jun
1999,Fireworks,1,B,48.6166,-113.1843,2,MT,0.283333333,14,Jul
2012,Lightning,2,B,48.1378,-114.8627,8,MT,42.28333333,17,Aug
2013,Arson,3.5,B,48.835,-99.8169,2,ND,0.633333333,17,May
2003,Lightning,2,B,37.665,-109.6535,1,UT,30.75,14,Jul
2012,Railroad,0.5,B,37.60944444,-107.7625,13,CO,7.333333333,11,May
2003,Miscellaneous,1.63,B,41.21665932,-74.00458529,14,NY,0,14,Apr
2007,Missing/Undefined,150,D,36.533889,-84.233611,14,TN,25.01666667,15,Mar
1992,Lightning,0.1,A,40.5166,-109.7174,1,UT,16,17,Jul
1998,Miscellaneous,0.1,A,33.8812,-116.501869,8,CA,0.1,18,Oct
2011,Missing/Undefined,1,B,35.3662,-79.63331667,14,NC,0.4,14,Aug
2005,Debris Burning,2,B,33.622281,-87.275006,14,AL,1.45,14,Nov
2011,Debris Burning,5,B,27.4489,-81.6374,8,FL,1.233333333,15,May
2015,Debris Burning,1.5,B,36.021383,-78.0848,8,NC,0.583333333,15,Jun
2007,Campfire,1,B,37.88286,-82.5834,14,KY,0,19,Apr
1992,Debris Burning,0.3,B,36.4309,-105.5389,2,NM,0.5,14,Jul
2007,Lightning,0.1,A,46.05055556,-121.6677778,5,WA,4,15,Jul
2013,Debris Burning,0.5,B,33.733334,-79.433334,8,SC,0.716666667,11,Jan
1997,Arson,2,B,31.20220669,-89.35845235,14,MS,1.3,15,Sep
2003,Lightning,0.1,A,40.2819,-109.0023,1,CO,2.733333333,16,Sep
2000,Smoking,0.3,B,32.6,-92.05,4,LA,1.5,10,Aug
2011,Smoking,2,B,33.91361111,-107.8811111,1,NM,28,15,Jun
2002,Lightning,0.1,A,44.1651,-121.1673,1,OR,0,12,Jul
2001,Arson,0.1,A,41.0832,-123.6012,2,CA,1.216666667,16,Jun
2006,Lightning,0.1,A,35.86305556,-106.38,5,NM,3,15,May
2010,Lightning,2,B,36.46728,-109.09564,2,AZ,28.95,7,Jun
2000,Lightning,0.1,A,40.5769,-108.0873,1,CO,20,17,Aug
2011,Debris Burning,0.25,A,33.06859594,-82.20593973,8,GA,0.55,14,Apr
1998,Debris Burning,5,B,34.40997511,-89.95220817,14,MS,0.666666667,20,Aug
2002,Debris Burning,1.43,B,32.1493,-81.4889,8,GA,0,14,Jun
2001,Debris Burning,1.13,B,34.584,-83.9082,8,GA,0,13,Apr
1997,Fireworks,6,B,43.0255,-108.9321,2,WY,4.5,12,Jul
2001,Smoking,0.3,B,43.90277778,-121.1588889,5,OR,1.516666667,10,Jun
2012,Equipment Use,0.1,A,35.35016667,-80.27883333,8,NC,0.3,16,Jul
2015,Miscellaneous,2,B,41.1846,-73.6854,8,NY,0.966666667,12,Oct
2015,Lightning,3,B,26.9818,-81.8818,8,FL,1.25,18,May
2011,Arson,290,D,37.47472222,-90.98305556,5,MO,11.83333333,14,Nov
2006,Miscellaneous,0.5,B,39.4075,-122.1827778,4,CA,1.75,9,Sep
2006,Lightning,53.2,C,36.238,-113.15633,3,AZ,49.8,16,Jul
2015,Children,2.25,B,43.1646,-78.6948,14,NY,0.166666667,11,Nov
2007,Fireworks,0.1,A,43.0275,-102.5525,2,SD,0.433333333,22,Jun
2011,Arson,11,C,33.40240853,-84.70617705,8,GA,2.5,22,Feb
2009,Miscellaneous,0.1,A,40.83011525,-73.94012723,14,NY,0,17,Apr
2001,Lightning,0.6,B,47.4944,-107.332,8,MT,5.25,3,Jul
2012,Lightning,4680,F,45.3167,-109.0667,14,MT,52.18333333,8,Jul
2011,Lightning,0.1,A,35.0325,-111.8172222,5,AZ,22.33333333,16,Aug
2007,Children,0.1,A,33.54775,-116.632153,8,CA,0.35,8,Mar
2014,Missing/Undefined,0.5,B,41.9311,-70.0136,8,MA,0.666666667,17,Apr
2005,Miscellaneous,0.1,A,42.51228702,-77.69688097,14,NY,0,9,Aug
2012,Lightning,2.3,B,29.3031,-81.4025,8,FL,0.433333333,14,Aug
2004,Miscellaneous,0.1,A,37.280431,-120.642328,6,CA,0.5,2,Nov
2009,Lightning,10,C,34.027338,-104.038796,8,NM,0,15,Jun
2002,Lightning,0.1,A,35.9217,-108.834,2,NM,2.816666667,17,Jul
2008,Miscellaneous,0.5,B,43.22578374,-77.52588321,14,NY,0,13,Apr
1996,Debris Burning,5,B,31.2276596,-90.33793147,14,MS,1.333333333,19,Feb
2007,Children,0.1,A,33.923675,-116.689458,8,CA,0.416666667,15,Jun
1999,Lightning,0.1,A,36.2333,-108.9673,2,NM,21.91666667,14,Jun
2014,Arson,0.1,A,36.898017,-121.809033,14,CA,0.016666667,11,Jul
2002,Powerline,0.1,A,44.05333252,-75.87629452,14,NY,0,8,Nov
2002,Debris Burning,0.5,B,39.28356602,-77.76576565,14,WV,0,16,Mar
2013,Arson,5.05,B,33.40745833,-82.04367778,8,GA,0.95,16,Apr
2007,Lightning,0.1,A,33.80638889,-116.6555556,13,CA,15.5,17,Sep
2012,Miscellaneous,0.25,A,47.45186872,-92.88522494,7,MN,0.116666667,16,Apr
2011,Miscellaneous,0.25,A,30.406015,-87.630502,14,AL,1.25,20,Feb
2013,Campfire,1.1,B,29.13361111,-81.83555556,5,FL,234.5166667,19,Jan
1995,Smoking,72.5,C,42.1167,-96.367,2,NE,3.666666667,18,Mar
1997,Children,0.25,A,34.7386,-84.8022,14,GA,0.55,9,May
2012,Debris Burning,3,B,35.32236667,-79.54766667,8,NC,1,18,Mar
2010,Miscellaneous,0.1,A,36.0119444,-121.524167,13,CA,0.75,11,Mar
2014,Campfire,0.6,B,35.00395,-83.67838333,14,NC,1.75,14,Apr
2009,Arson,1,B,31.565,-92.55916667,5,LA,1.65,17,Mar
2009,Lightning,0.1,A,40.9163,-120.3322,1,CA,1.35,16,Aug
2000,Equipment Use,2.5,B,44.1803,-99.5859,2,SD,0.666666667,13,Oct
2014,Debris Burning,0.25,A,38.886586,-121.100214,14,CA,0.566666667,12,Mar
1995,Equipment Use,3,B,34.65,-117.2175,8,CA,2.733333333,14,May
2000,Miscellaneous,37.8,C,40.2219,-117.7882,1,NV,222.4333333,9,Jul
1996,Lightning,0.5,B,47.29,-115.1416667,5,MT,15.36666667,8,Sep
2006,Arson,2.3,B,31.047958,-87.758802,14,AL,0.983333333,13,Mar
2010,Arson,2,B,30.50018333,-94.17453333,13,TX,1,13,Oct
2004,Miscellaneous,0.1,A,40.60156705,-73.93228386,14,NY,0,17,Dec
2010,Missing/Undefined,0.1,A,36.1567,-115.9875,8,NV,5.35,18,Jul
2005,Lightning,1.15,B,43.29713657,-73.68282426,14,NY,0,12,Apr
2001,Debris Burning,1.13,B,32.2355,-83.3687,8,GA,0,14,Dec
2001,Lightning,0.1,A,36.4733,-108.9957,2,NM,15.56666667,21,Aug
2012,Miscellaneous,1.5,B,41.34975,-107.76619,1,WY,1,13,Jun
2008,Miscellaneous,1.75,B,43.28048025,-77.18478498,14,NY,0,15,Apr
1995,Lightning,400,E,36.08166667,-106.4283333,5,NM,65.5,14,Jun
2000,Lightning,3.5,B,33.5681,-110.0015,2,AZ,4.833333333,11,Aug
2005,Children,0.1,A,40.72281538,-73.49822699,14,NY,0,16,Nov
2013,Arson,40,C,30.90099233,-88.85658666,14,MS,4.8,15,Feb
2004,Lightning,0.1,A,44.95222222,-119.7447222,5,OR,7.983333333,11,Aug
2004,Lightning,0.1,A,38.7349,-114.6528,1,NV,1.666666667,14,Jul
2009,Lightning,0.1,A,35.21388889,-111.5508333,5,AZ,1.533333333,15,Jul
2005,Missing/Undefined,1300,F,35.008333,-95.835833,14,OK,52,9,Nov
1992,Lightning,0.1,A,41.405,-123.6083333,13,CA,18,17,Jul
1996,Miscellaneous,0.2,A,34.43333333,-118.1583333,5,CA,0.5,15,Mar
2003,Miscellaneous,0.1,A,33.75833333,-111.5,5,AZ,0.75,10,Nov
2015,Arson,26.6,C,33.11841667,-81.89652778,14,GA,1.116666667,11,Feb
2011,Fireworks,1,B,35.2772,-96.8775,2,OK,0.6,22,Jul
1996,Lightning,0.1,A,37.0792,-108.1229,2,CO,2.25,10,Sep
2011,Debris Burning,4.5,B,32.07002578,-82.63087706,8,GA,1.7,11,Sep
2005,Campfire,0.1,A,35.1525,-111.8016667,5,AZ,1.966666667,15,Jun
2007,Equipment Use,0.1,A,33.771881,-117.287114,8,CA,0.416666667,17,Jan
2001,Equipment Use,0.1,A,35.899313,-119.276954,6,CA,0.5,18,Jun
2007,Lightning,0.1,A,40.3633,-108.5168,1,CO,18.43333333,19,Jun
2011,Debris Burning,11.73,C,33.15434186,-82.9953253,8,GA,2.25,17,Feb
2013,Debris Burning,0.25,A,30.651075,-82.10543611,8,GA,0.833333333,16,Jan
1992,Miscellaneous,1.75,B,31.0188,-84.1352,8,GA,0.666666667,14,Sep
1993,Lightning,0.3,B,34.38333333,-110.7333333,5,AZ,6,11,May
1998,Arson,0.1,A,37.83,-83.68666667,5,KY,363.5,13,Sep
2014,Lightning,0.1,A,37.703297,-112.825403,8,UT,19.18333333,16,Jul
2014,Debris Burning,12.6,C,34.27289444,-84.42551111,14,GA,2.266666667,14,Nov
1997,Campfire,0.1,A,41.33833333,-122.3216667,5,CA,0.366666667,10,Aug
1995,Debris Burning,0.1,A,33.1612,-83.3993,8,GA,1.383333333,19,Mar
2003,Arson,1,B,36.885,-92.98944444,5,MO,16.5,16,Mar
1992,Debris Burning,2,B,48.87,-115.04,13,MT,0.25,15,Mar
2002,Debris Burning,0.2,A,39.23530544,-77.92478302,8,WV,0,13,Feb
1995,Lightning,0.1,A,46.715,-115.765,5,ID,5.666666667,17,Jun
1994,Lightning,0.1,A,45.34833333,-115.9116667,5,ID,7.416666667,14,Jul
1995,Arson,1,B,31.22798027,-89.2693301,14,MS,0.25,15,Oct
2012,Smoking,0.1,A,41.984,-73.982,14,NY,0.45,9,Mar
2011,Campfire,0.4,B,45.7386,-89.529,8,WI,0.45,13,Apr
1997,Campfire,0.1,A,37.06166667,-119.16,5,CA,4,19,Sep
2005,Lightning,0.1,A,33.67638889,-107.4738889,5,NM,212.3333333,18,Jul
2015,Equipment Use,0.1,A,45.55269,-90.18378,14,WI,0.75,13,Oct
1992,Arson,6,B,30.99974921,-89.31655787,14,MS,0.5,13,Apr
2013,Miscellaneous,0.1,A,34.18666667,-117.4263889,14,CA,0.233333333,14,Feb
2010,Arson,1,B,35.60103334,-94.61735001,8,OK,0,14,Feb
2010,Debris Burning,0.1,A,47.96025,-118.36892,2,WA,1.616666667,14,Jul
2001,Lightning,0.1,A,39.61666667,-106.2638889,5,CO,4.383333333,15,Jul
2002,Children,7,B,34.8733,-114.6327,2,AZ,51.18333333,14,Mar
2006,Lightning,0.5,B,46.10388889,-113.9019444,5,MT,3.266666667,16,Aug
2003,Smoking,0.1,A,43.09210111,-77.67523763,14,NY,24,12,Nov
1997,Debris Burning,2,B,30.52918973,-88.75104997,14,MS,1.15,15,Jan
2003,Arson,0.1,A,42.3553312,-73.90144019,14,NY,0,15,Sep
2015,Miscellaneous,1.1,B,31.7986,-110.6475,1,AZ,96,13,Nov
2001,Arson,40,C,37.075,-90.50166667,5,MO,2.916666667,16,Apr
2012,Children,0.1,A,43.535,-101.8031,2,SD,0.016666667,16,Sep
2011,Debris Burning,0.5,B,34.6451852,-86.8340024,14,AL,0.716666667,11,Jul
2010,Miscellaneous,1,B,27.2969,-81.4329,8,FL,0,11,Dec
1994,Children,5,B,44.4,-83.4,5,MI,0.5,17,Apr
2015,Debris Burning,1,B,30.6183,-83.0963,8,FL,1.166666667,13,Nov
2006,Lightning,13.5,C,33.55972222,-110.9791667,5,AZ,7.75,15,Jun
2011,Miscellaneous,5,B,34.5978592,-85.6352548,14,AL,2.3,14,Feb
2006,Miscellaneous,0.5,B,46.4025,-120.5414,2,WA,3,15,Aug
2014,Debris Burning,35,C,35.358,-91.552,8,AR,2.183333333,12,Feb
1997,Arson,0.5,B,47.9778,-99.0393,2,ND,0.5,11,Oct
1995,Arson,0.5,B,35.95666667,-92.295,5,AR,4.483333333,19,Feb
2013,Smoking,0.5,B,38.208833,-120.70775,14,CA,0.4,14,Nov
2009,Lightning,0.01,A,48.63694444,-119.8433333,5,WA,3.716666667,16,Jul
2012,Railroad,0.5,B,40.24114,-100.3689,14,NE,1.45,13,Jun
2012,Smoking,1,B,30.3585,-86.1059,8,FL,0.516666667,14,Apr
1992,Missing/Undefined,0.01,A,48.24936,-114.47357,14,MT,0.55,13,Aug
1997,Campfire,0.1,A,34.32,-111.29,5,AZ,0.583333333,10,May
2004,Lightning,0.1,A,47.5999,-114.0509,8,MT,0.583333333,14,Jun
1997,Campfire,0.2,A,46.56166667,-91.04333333,13,WI,4,14,Jul
2008,Missing/Undefined,8900,G,38.225,-103.758333,11,CO,46,14,Apr
2006,Children,0.5,B,43.3114,-102.3631,2,SD,0.416666667,22,Jun
2013,Debris Burning,0.2,A,35.45643333,-80.55935,8,NC,0.5,12,Nov
1994,Arson,0.5,B,33.3334,-110.434,2,AZ,0.5,20,May
1998,Miscellaneous,1.91,B,31.0018,-84.594,8,GA,0.5,15,May
2015,Debris Burning,2.7,B,31.61536667,-83.25614722,8,GA,0.8,14,Jun
2009,Debris Burning,190,D,37.95999,-82.54771,14,KY,24,15,Nov
1997,Debris Burning,0.2,A,38.20812956,-81.26088342,8,WV,0,17,Apr
1994,Missing/Undefined,4,B,36.29909877,-95.06860353,14,OK,1.666666667,14,Apr
2014,Lightning,0.5,B,46.78611111,-115.3816667,5,ID,108.15,19,Aug
1995,Debris Burning,100,D,42.9805,-108.8915,2,WY,6.066666667,14,Apr
1997,Debris Burning,0.23,A,33.1614,-84.3211,8,GA,1.083333333,13,Sep
1996,Debris Burning,6,B,31.40948873,-90.62575596,14,MS,0.783333333,16,Dec
2014,Miscellaneous,0.1,A,29.601,-82.9785,8,FL,0.283333333,16,Nov
2009,Debris Burning,25,C,35.6411,-95.9144,2,OK,1.333333333,13,Mar
2010,Arson,4,B,35.7225,-94.5722,2,OK,1.166666667,18,Dec
2006,Lightning,0.1,A,48.62361111,-115.0941667,5,MT,4.5,16,Aug
1995,Missing/Undefined,1,B,34.10779987,-94.72910297,14,OK,0.6,11,Oct
2013,Arson,0.2,A,48.8444,-99.7003,2,ND,0.666666667,17,May
2010,Lightning,0.1,A,32.8991667,-105.701944,5,NM,2.5,13,Aug
2000,Miscellaneous,0.2,A,47.9766,-94.7544,2,MN,0.583333333,16,Apr
1995,Campfire,0.1,A,45.47833333,-118.1283333,5,OR,19.78333333,14,May
2008,Arson,1,B,47.9767,-98.9981,2,ND,0.5,9,Apr
2005,Lightning,0.25,A,33.86583333,-111.0711111,5,AZ,8.9,15,Jul
1998,Miscellaneous,2,B,33.1187,-110.1023,2,AZ,1.583333333,20,May
2005,Miscellaneous,1.44,B,43.34206873,-75.76136698,14,NY,0,13,May
2015,Arson,0.52,B,32.69198056,-83.82269167,8,GA,0.483333333,4,Aug
2007,Equipment Use,5,B,34.925889,-87.929256,14,AL,2,13,Mar
2005,Miscellaneous,0.1,A,40.82583954,-73.58919796,14,NY,0,17,Oct
1993,Arson,1,B,31.35637537,-89.48967428,14,MS,1,17,Feb
1995,Arson,196,D,36.95,-92.095,5,MO,9.333333333,17,Nov
2010,Lightning,0.1,A,41.5613889,-120.651944,5,CA,3.383333333,17,Jul
2013,Lightning,0.1,A,40.1231,-116.1703,1,NV,16.45,20,Aug
1996,Debris Burning,0.1,A,41.59913,-87.25735,8,IN,0.35,8,Jul
2015,Debris Burning,15.07,C,43.23624,-90.8922,8,WI,1.416666667,17,Apr
2013,Campfire,45,C,35.251394,-106.47199,2,NM,250.5,3,May
2007,Smoking,0.1,A,43.04115145,-76.27438671,14,NY,0,10,Aug
2005,Arson,0.3,B,36.5216667,-86.1133333,8,TN,1.583333333,14,Oct
1998,Arson,0.5,B,33.3167,-110.4518,2,AZ,2,1,May
2007,Miscellaneous,250,D,48.933,-113.0995,8,MT,4.466666667,16,Jul
2011,Arson,1,B,34.20487,-93.0499,8,AR,1.2,13,Oct
2002,Arson,0.1,A,47.11138889,-94.47888889,5,MN,1,4,May
2015,Debris Burning,0.01,A,32.56056944,-82.47539167,7,GA,0.466666667,15,Oct
2000,Lightning,0.1,A,45.60388889,-114.0308333,5,ID,5.483333333,10,Jul
1992,Lightning,0.1,A,33.01666667,-108.255,5,NM,31,11,Aug
2015,Lightning,1,B,32.69305556,-116.4627778,8,CA,0.466666667,16,Aug
2002,Miscellaneous,5,B,46.65277778,-121.1658333,5,WA,30,8,Nov
2009,Debris Burning,150,D,33.68666667,-94.81555556,13,TX,3.816666667,16,Mar
2011,Arson,4,B,32.46151,-81.063133,8,SC,2.183333333,7,Dec
2011,Arson,25,C,37.3971667,-91.330333,14,MO,2.416666667,6,Oct
1994,Lightning,1.5,B,38.4833,-108.7673,1,CO,22.36666667,17,Aug
1993,Debris Burning,2.59,B,30.9837,-81.7792,8,GA,0.833333333,13,Jun
2005,Miscellaneous,150,D,42.1125,-104.375,8,WY,4.5,12,Sep
2012,Debris Burning,2.2,B,45.95388889,-88.65083333,13,WI,24.58333333,11,Mar
1994,Campfire,0.1,A,48.3165,-119.4412,2,WA,1.083333333,15,Jul
2013,Lightning,1636,F,46.26638889,-114.8916667,5,ID,146.75,13,Jul
1997,Arson,0.3,B,41.0665,-123.6845,2,CA,2.8,2,Sep
2011,Arson,31,C,33.273927,-87.812506,14,AL,3.516666667,15,Apr
2014,Equipment Use,3,B,34.83066666,-79.49,14,NC,0.416666667,14,Mar
2014,Arson,1.5,B,29.5465,-81.6007,7,FL,0.666666667,16,Apr
1992,Lightning,0.1,A,43.38333333,-122.4166667,5,OR,15,21,Jul
2007,Miscellaneous,0.1,A,43.2708,-101.0736,2,SD,2,19,Jul
2010,Children,0.5,B,35.40005,-78.08676666,8,NC,1.05,15,May
2009,Lightning,0.01,A,44.28083333,-104.0322222,5,SD,1.75,11,Jul
1995,Railroad,4.8,B,33.2642,-83.9124,8,GA,42.5,12,May
2010,Arson,0.1,A,34.82433333,-79.661,8,NC,0.833333333,19,Oct
2011,Debris Burning,0.1,A,31.21174109,-81.83791001,7,GA,0.133333333,17,Mar
1997,Lightning,14,C,25.99306,-81.2968,3,FL,5,15,May
2005,Miscellaneous,1,B,43.1197,-101.0361,2,SD,2,17,Jul
2013,Debris Burning,0.1,A,26.641,-80.1598,12,FL,1.966666667,22,Jan
2014,Equipment Use,58.8,C,35.1094,-98.3011,8,OK,24.41666667,11,Jan
2015,Miscellaneous,2,B,36.871981,-94.324617,14,MO,1.9,15,Feb
2007,Debris Burning,4,B,35.918333,-88.56333,8,TN,2.666666667,14,May
1994,Missing/Undefined,25,C,35.77659974,-94.99410256,14,OK,3.833333333,13,May
2004,Lightning,0.1,A,35.38277778,-111.6430556,5,AZ,1.516666667,20,Jul
2008,Lightning,0.1,A,37.19027778,-119.1013889,5,CA,8.5,8,Sep
1994,Equipment Use,0.19,A,34.6186,-84.9675,14,GA,1.616666667,16,Feb
2003,Debris Burning,1,B,46.1827,-93.7619,2,MN,0.833333333,17,Mar
1995,Lightning,0.8,B,35.33166667,-112.025,5,AZ,19.56666667,14,Jun
1994,Lightning,1080,F,48.8,-113.2509,2,MT,267.3833333,16,Jul
1996,Lightning,0.3,B,41.45833333,-123.1166667,5,CA,44.5,12,Aug
1996,Debris Burning,0.54,B,31.224,-82.7573,8,GA,1.25,10,May
1992,Arson,0.2,A,32.75,-86.95,5,AL,0.25,15,Nov
2011,Debris Burning,2.97,B,32.61598534,-84.48910507,8,GA,0.583333333,15,Feb
2002,Debris Burning,2.11,B,31.464,-82.7984,8,GA,0,11,Mar
2011,Debris Burning,40,C,30.5336,-83.7927,8,FL,1.783333333,14,Apr
2014,Lightning,0.1,A,40.03,-120.4216667,5,CA,0.383333333,19,Jul
2011,Equipment Use,0.1,A,34.54333333,-118.6613889,14,CA,0.3,16,Jul
1997,Miscellaneous,0.1,A,36.825,-118.8333333,5,CA,1.083333333,15,Sep
2013,Arson,1,B,31.55398409,-90.13371596,14,MS,1.116666667,20,Mar
1998,Arson,2,B,31.12890744,-89.74547412,14,MS,0.966666667,17,May
2013,Debris Burning,5,B,35.820183,-84.480533,14,TN,1.25,15,Mar
2011,Missing/Undefined,0.5,B,36.24683333,-79.21783333,14,NC,0.7,12,Feb
2012,Equipment Use,1,B,43.7975,-121.6941667,5,OR,24.43333333,14,Sep
2014,Lightning,0.1,A,43.50722222,-122.2241667,5,OR,42.5,18,Jul
2007,Debris Burning,1,B,38.54322,-83.11591,14,KY,0,8,Sep
2006,Lightning,0.1,A,37.4089,-109.8226,1,UT,4.883333333,17,Jul
1996,Railroad,0.16,A,32.1321,-81.4487,8,GA,2.583333333,14,May
2013,Miscellaneous,1.5,B,33.98333333,-111.9233333,5,AZ,1.316666667,15,Sep
2014,Campfire,5,B,30.50171565,-89.14367059,8,MS,1.366666667,14,Jan
2015,Lightning,0.1,A,38.3344,-114.4556,1,NV,0.15,18,Jun
2003,Miscellaneous,47,C,34.0717,-114.3736,2,AZ,164.3166667,16,Jun
2014,Arson,4.6,B,30.42216667,-94.67426667,14,TX,3.55,15,Nov
