objectid,fod_id,fpa_id,source_system_type,source_system,nwcg_reporting_agency,nwcg_reporting_unit_id,nwcg_reporting_unit_name,source_reporting_unit,source_reporting_unit_name,local_fire_report_id,local_incident_id,fire_code,fire_name,ics_209_incident_number,ics_209_name,mtbs_id,mtbs_fire_name,complex_name,fire_year,discovery_date,discovery_doy,discovery_time,stat_cause_descr,cont_date,cont_doy,cont_time,fire_size,fire_size_class,latitude,longitude,owner_code,owner_descr,state,county,fips_code,fips_name,year,month,doy,fire_size_log
1500663,201179340,2011AFCAR5/19/2011128,NONFED,ST-NASF,ST/C&L,USARARS,Arkansas Forestry Commission,ARAFC,Arkansas Forestry Commission,NA,AR5/19/2011128,NA,NA,NA,NA,NA,NA,NA,2011,8693-06-24,139,1458,Miscellaneous,2455700.5,139,1540,2,B,33.49918,-92.5101,8,PRIVATE,AR,CALHOUN,013,Calhoun,8693,Jun,175,1.0986122886681098
647708,700061,SFO-TX0482-143450,NONFED,ST-NASF,ST/C&L,USTXTXS,Texas A & M Forest Service,TXTXS,Texas Forest Service,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,8690-07-31,176,NA,Miscellaneous,NA,NA,NA,1,B,32.23938,-98.46555,14,MISSING/NOT SPECIFIED,TX,Erath,143,Erath,8690,Jul,212,0.6931471805599453
641935,693642,SFO-TX0482-123206,NONFED,ST-NASF,ST/C&L,USTXTXS,Texas A & M Forest Service,TXTXS,Texas Forest Service,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,8690-03-06,29,NA,Miscellaneous,NA,NA,NA,2,B,32.76385,-100.9404,14,MISSING/NOT SPECIFIED,TX,Scurry,415,Scurry,8690,Mar,65,1.0986122886681098
826025,947179,STATE_MS_87534,NONFED,ST-MSMSS,ST/C&L,USMSMSS,Mississippi Forestry Commission,MS Northwest,MSS Northwest District,NA,00-013,NA,NA,NA,NA,NA,NA,NA,2000,8682-03-18,41,NA,Miscellaneous,NA,NA,NA,0.1,A,33.4936,-89.7822,14,MISSING/NOT SPECIFIED,MS,NA,NA,NA,8682,Mar,77,0.09531017980432487
81006,81931,FS-306694,FED,FS-FIRESTAT,FS,USCASQF,Sequoia National Forest,0513,Sequoia National Forest,38,NA,NA,BLACK,NA,NA,NA,NA,NA,1995,8677-08-27,203,1200,Miscellaneous,2449921.5,204,1800,64,C,35.59833333,-118.515,5,USFS,CA,NA,NA,NA,8677,Aug,239,4.174387269895637
1658890,201817873,SFO-2013SD-BTX114610,NONFED,ST-NASF,ST/C&L,USSDBTX,Butte County,SDBTX,Butte County,NA,114610,NA,SHEEP CORNER,NA,NA,NA,NA,NA,2013,8695-06-02,116,NA,Miscellaneous,NA,NA,NA,40,C,44.6766,-103.553,8,PRIVATE,SD,Butte,019,Butte,8695,Jun,153,3.713572066704308
1436583,19910154,AL-BW-1996-15-008,NONFED,ST-ALALS,ST/C&L,USALALS,Alabama Forestry Commission,ALALS,Alabama Forestry Commission,NA,008,NA,NA,NA,NA,NA,NA,NA,1996,8678-02-20,15,1700,Miscellaneous,NA,NA,NA,0.1,A,31.01924,-87.62379,14,MISSING/NOT SPECIFIED,AL,BW,003,Baldwin,8678,Feb,51,0.09531017980432487
367608,379096,FWS-2004AZBARA3EA,FED,FWS-FMIS,FWS,USAZBAR,Buenos Aires National Wildlife Refuge,AZBAR,Buenos Aires National Wildlife Refuge,NA,NA,A3EA,MEXICO,NA,NA,NA,NA,NA,2004,8686-08-07,183,1400,Miscellaneous,2453188.5,184,1600,2.5,B,31.50833333,-111.6,0,FOREIGN,AZ,NA,NA,NA,8686,Aug,219,1.252762968495368
1455302,20021460,FS-1494190,FED,FS-FIRESTAT,FS,USMTKNF,Kootenai National Forest,0114,Kootenai National Forest,2,1,EKT1,PONY POINT,NA,NA,NA,NA,NA,2011,8693-06-23,138,1452,Miscellaneous,2455699.5,138,1710,0.2,A,48.29388889,-115.50166667,13,STATE OR PRIVATE,MT,NA,NA,NA,8693,Jun,174,0.18232155679395465
225391,228903,W-11080,FED,DOI-WFMI,BLM,USIDTFD,Twin  Falls District,IDSID,South Idaho District,NA,NA,G281,HWY20MP168,NA,NA,NA,NA,NA,1997,8679-09-05,211,1755,Miscellaneous,2450659.5,211,2100,50,C,43.3435,-114.4926,8,PRIVATE,ID,NA,NA,NA,8679,Sep,248,3.9318256327243257
20925,21028,FS-1451505,FED,FS-FIRESTAT,FS,USMSMNF,National Forests in Mississippi,0807,National Forests in Mississippi,53,07,C67K,TURKEY ROOST,NA,NA,NA,NA,NA,2007,8689-04-30,84,1100,Miscellaneous,2454184.5,84,1445,11.1,C,31.3325,-90.90444444,5,USFS,MS,5,005,Amite,8689,Apr,120,2.4932054526026954
753006,853200,SCHMIDT_4920253,NONFED,ST-AZAZS,ST/C&L,USAZAZS,Arizona State Forestry Division - State Office,AZAZS,Arizona State Forestry Division - State Office,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,8674-07-25,170,1526,Miscellaneous,2448791.5,170,1930,0.1,A,32.99286468,-110.7764744,14,MISSING/NOT SPECIFIED,AZ,Gila,007,Gila,8674,Jul,206,0.09531017980432487
1483546,201153481,2011FLFLS2011080058,NONFED,ST-NASF,ST/C&L,USFLFLS,Florida Forest Service,FLFLS,Florida Forest Service,NA,2011080058,NA,MARION/100 ST FIRE,NA,NA,NA,NA,NA,2011,8693-02-21,16,1150,Miscellaneous,2455577.5,16,1219,3,B,29.2886,-81.9784,8,PRIVATE,FL,Marion,083,Marion,8693,Feb,52,1.3862943611198906
1239909,1643002,SFO-GA-FY2000-Oconee-013,NONFED,ST-NASF,ST/C&L,USGAGAS,Georgia Forestry Commission,GAGAS,Georgia Forestry Commission,NA,FY2000-Oconee-013,NA,FY2000-OCONEE-013,NA,NA,NA,NA,NA,2000,8682-05-04,88,1445,Miscellaneous,2451631.5,88,1445,0.63,B,33.7268,-83.4178,7,STATE,GA,Oconee,219,Oconee,8682,May,124,0.48858001481867097
1297047,1767813,SFO-NY-NY4608-2008-0830,NONFED,ST-NASF,ST/C&L,USNYNYX,Fire Department of New York,NY4608,Fire Department of New York,NA,NY4608-2008-0830,NA,NA,NA,NA,NA,NA,NA,2008,8690-06-02,117,1526,Miscellaneous,2454582.5,117,1526,2.5,B,43.296856,-74.05849558,14,MISSING/NOT SPECIFIED,NY,SARATOGA,091,Saratoga,8690,Jun,153,1.252762968495368
1100622,1340169,CDF_2003_53_2214_003224      ,NONFED,ST-CACDF,ST/C&L,USCASCU,Santa Clara Unit,CASCU,Santa Clara Unit,NA,003224      ,NA,MARTIN                   ,NA,NA,NA,NA,NA,2003,8685-09-13,220,NA,Miscellaneous,NA,NA,NA,0.2,A,37.09305555,-121.61111111,14,MISSING/NOT SPECIFIED,CA,NA,NA,NA,8685,Sep,256,0.18232155679395465
1345700,1825487,SFO-NY-NY2808-2002-0210508,NONFED,ST-NASF,ST/C&L,USNYNYX,Fire Department of New York,NY2808,Fire Department of New York,NA,NY2808-2002-0210508,NA,NA,NA,NA,NA,NA,NA,2002,8684-07-02,147,1827,Miscellaneous,2452422.5,148,1827,1,B,43.18769097,-77.58809842,14,MISSING/NOT SPECIFIED,NY,MONROE,055,Monroe,8684,Jul,184,0.6931471805599453
725099,823707,NM00-10070042X,NONFED,ST-NMNMS,ST/C&L,USNMNMS,New Mexico - State Forestry,NMNMS,New Mexico - State Forestry,NA,10070042X,NA,REED,NA,NA,NA,NA,NA,1999,8681-08-19,195,NA,Missing/Undefined,2451373.5,195,NA,0.1,A,36.89379882,-106.69539642,8,PRIVATE,NM,NA,NA,NA,8681,Aug,231,0.09531017980432487
1514069,201198249,2011NCSTNCST-032-20110001,NONFED,ST-NASF,ST/C&L,USNCNCS,North Carolina Forest Service,NCST,North Carolina Division of Forest Resources,NA,NCST-032-20110001,NA,FIRST OF THE YEAR FIRE,NA,NA,NA,NA,NA,2011,8693-03-20,43,1150,Missing/Undefined,2455604.5,43,1219,1,B,36.11483333,-78.939,14,MISSING/NOT SPECIFIED,NC,Durham,063,Durham,8693,Mar,79,0.6931471805599453
1703682,201921688,IA-IITF-21688,INTERAGCY,IA-PRIITF,IA,USPRIITF,International Institute of Tropical Forestry,PRIITF,International Institute of Tropical Forestry,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,8686-03-07,30,NA,Missing/Undefined,NA,NA,NA,1,B,18.400852,-67.050865,14,MISSING/NOT SPECIFIED,PR,NA,NA,NA,8686,Mar,66,0.6931471805599453
1708782,201926788,IA-IITF-26788,INTERAGCY,IA-PRIITF,IA,USPRIITF,International Institute of Tropical Forestry,PRIITF,International Institute of Tropical Forestry,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,8687-05-03,86,NA,Missing/Undefined,NA,NA,NA,2,B,18.269119,-67.018585,14,MISSING/NOT SPECIFIED,PR,NA,NA,NA,8687,May,123,1.0986122886681098
1360481,15001188,ICS209_2005_MO-MOS-000020,INTERAGCY,IA-ICS209,ST/C&L,USMOMOS,Missouri Department of Conservation,MOMOS,Missouri Department of Conservation,NA,NA,NA,W ROAD,MO-MOS-000020,W ROAD,NA,NA,NA,2005,8687-05-06,89,1225,Missing/Undefined,2453460.5,90,1358,185,D,37.954167,-93.050278,14,MISSING/NOT SPECIFIED,MO,CAMDEN,029,Camden,8687,May,126,5.225746673713202
408864,442710,SFO-FL0431-2009-15-0046,NONFED,ST-NASF,ST/C&L,USFLFLS,Florida Forest Service,FLFLS,Florida Forest Service,NA,15-0046,NA,NA,NA,NA,NA,NA,NA,2009,8691-03-07,29,NA,Missing/Undefined,NA,NA,NA,15,C,27.48944,-81.99972,14,MISSING/NOT SPECIFIED,FL,Hardee,049,Hardee,8691,Mar,66,2.772588722239781
1652260,201810588,SFO-2013CACDFSBC000749,NONFED,ST-NASF,ST/C&L,USCASBC,Santa Barbara County Fire Department,CASBC,Santa Barbara County Fire Department,NA,SBC000749,NA,NA,NA,NA,NA,NA,NA,2013,8695-08-02,177,0921,Missing/Undefined,NA,NA,NA,0.01,A,34.664523,-120.108834,14,MISSING/NOT SPECIFIED,CA,SANTA BARBARA,083,Santa Barbara,8695,Aug,214,0.009950330853168083
659780,721130,SFO-UT0287-028490,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTUTS,Utah Division Forestry Fire State Lands,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,8689-09-15,222,NA,Missing/Undefined,NA,NA,NA,5,B,40.5131028,-112.25777805,14,MISSING/NOT SPECIFIED,UT,Tooele,045,Tooele,8689,Sep,258,1.791759469228055
463717,498280,SFO-ID0043_3201999029,NONFED,ST-NASF,ST/C&L,USIDIDS,Idaho Department of Lands,ID320,IDS District 320,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,8681-11-06,274,NA,Missing/Undefined,NA,NA,NA,0.25,A,47.314195,-116.541537,14,MISSING/NOT SPECIFIED,ID,Benewah,009,Benewah,8681,Nov,310,0.22314355131420976
1504558,201187567,2011MFCMS405726494,NONFED,ST-NASF,ST/C&L,USMSMSS,Mississippi Forestry Commission,MSMFC,Mississippi Forestry Commission,NA,MS405726494,NA,MS0    1111-3330129017,NA,NA,NA,NA,NA,2011,8693-03-06,29,1644,Missing/Undefined,NA,NA,NA,1,B,31.582739,-89.754153,14,MISSING/NOT SPECIFIED,MS,Jefferson Davis,065,Jefferson Davis,8693,Mar,65,0.6931471805599453
1511559,201195506,2011NCSTNCST-078-20110102,NONFED,ST-NASF,ST/C&L,USNCNCS,North Carolina Forest Service,NCST,North Carolina Division of Forest Resources,NA,NCST-078-20110102,NA,710 RRX,NA,NA,NA,NA,NA,2011,8693-05-19,103,1330,Missing/Undefined,2455664.5,103,1435,0.6,B,34.69305,-79.22458333,14,MISSING/NOT SPECIFIED,NC,Robeson,155,Robeson,8693,May,139,0.4700036292457355
658679,719360,SFO-UT01580606-019083,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTUTS,Utah Division Forestry Fire State Lands,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,8688-06-08,123,NA,Missing/Undefined,NA,NA,NA,12,C,37.13045832,-113.63944162,14,MISSING/NOT SPECIFIED,UT,Washington,053,Washington,8688,Jun,160,2.5649493574615367
1263363,1667249,SFO-IA-2006-418,NONFED,ST-NASF,ST/C&L,USIAIAS,Iowa Department of Natural Resources,IADNR,Iowa Department of Natural Resources,NA,418,NA,NA,NA,NA,NA,NA,NA,2006,8688-04-06,60,1620,Missing/Undefined,2453795.5,60,NA,1,B,41.1774758,-92.925862,14,MISSING/NOT SPECIFIED,IA,Marion,125,Marion,8688,Apr,97,0.6931471805599453
1225724,1605427,SFO-MS-2008-MS3952912796,NONFED,ST-NASF,ST/C&L,USMSMSS,Mississippi Forestry Commission,MFC,Mississippi Forestry Commission,NA,MS3952912796,NA,MS0    0808-5570322011,NA,NA,NA,NA,NA,2008,8690-04-28,82,1654,Missing/Undefined,NA,NA,NA,35,C,31.118606,-90.372327,14,MISSING/NOT SPECIFIED,MS,Pike,113,Pike,8690,Apr,118,3.58351893845611
666550,728907,SFO-VA05LUN0110000003393,NONFED,ST-NASF,ST/C&L,USVAVAS,Virginia Department of Forestry,VAVAS,Virginia Department of Forestry,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,8688-01-27,355,NA,Missing/Undefined,NA,NA,NA,0.1,A,36.99300001,-78.33949997,14,MISSING/NOT SPECIFIED,VA,Lunenburg,111,Lunenburg,8688,Jan,27,0.09531017980432487
1709499,201927505,IA-IITF-27505,INTERAGCY,IA-PRIITF,IA,USPRIITF,International Institute of Tropical Forestry,PRIITF,International Institute of Tropical Forestry,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,8687-09-14,220,NA,Missing/Undefined,NA,NA,NA,0.25,A,18.119322,-65.417709,14,MISSING/NOT SPECIFIED,PR,NA,NA,NA,8687,Sep,257,0.22314355131420976
1226489,1606202,SFO-MS-2008-MS3963012279,NONFED,ST-NASF,ST/C&L,USMSMSS,Mississippi Forestry Commission,MFC,Mississippi Forestry Commission,NA,MS3963012279,NA,MS0    0808-6810701001,NA,NA,NA,NA,NA,2008,8690-08-07,183,1431,Missing/Undefined,NA,NA,NA,10,C,34.055403,-89.658865,14,MISSING/NOT SPECIFIED,MS,Yalobusha,161,Yalobusha,8690,Aug,219,2.3978952727983707
733678,832740,SC_10445,NONFED,ST-SCSCS,ST/C&L,USSCSCS,South Carolina Forestry Commission,SCSCS,South Carolina Forestry Commission,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,8677-04-01,55,NA,Missing/Undefined,2449772.5,55,NA,2,B,34.59583333,-81.99166667,14,MISSING/NOT SPECIFIED,SC,30,059,Laurens,8677,Apr,91,1.0986122886681098
757780,859234,UT_3420-2000,NONFED,ST-UTUTS,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTUTS,Utah Division Forestry Fire State Lands,NA,3420-2000,NA,RAIN,NA,NA,NA,NA,NA,2000,8682-10-29,266,NA,Missing/Undefined,2451809.5,266,NA,0.1,A,40.2979,-111.95804,14,MISSING/NOT SPECIFIED,UT,UTAH,049,Utah,8682,Oct,302,0.09531017980432487
681503,758787,CO_8988,NONFED,ST-COCOS,ST/C&L,USCOBLDS,Colorado State Forest Service-Boulder District,COBLDS,CSFS-Boulder District,NA,77537,NA,NA,NA,NA,NA,NA,NA,1994,8676-02-25,19,NA,Missing/Undefined,NA,NA,NA,0.1,A,40.18285,-105.10354,14,MISSING/NOT SPECIFIED,CO,NA,NA,NA,8676,Feb,56,0.09531017980432487
1225596,1605299,SFO-MS-2008-MS3952213122,NONFED,ST-NASF,ST/C&L,USMSMSS,Mississippi Forestry Commission,MFC,Mississippi Forestry Commission,NA,MS3952213122,NA,MS0    0808-3650315002,NA,NA,NA,NA,NA,2008,8690-04-21,75,1245,Missing/Undefined,NA,NA,NA,20,C,31.955807,-89.330923,14,MISSING/NOT SPECIFIED,MS,Smith,129,Smith,8690,Apr,111,3.044522437723423
402781,436550,SFO-FL0382-2008-08-0405,NONFED,ST-NASF,ST/C&L,USFLFLS,Florida Forest Service,FLFLS,Florida Forest Service,NA,08-0405,NA,NA,NA,NA,NA,NA,NA,2008,8690-07-07,152,NA,Missing/Undefined,NA,NA,NA,1,B,29.36,-82.14667,14,MISSING/NOT SPECIFIED,FL,Marion,083,Marion,8690,Jul,188,0.6931471805599453
774775,878358,SCHMIDT_40006968,NONFED,ST-OKOKS,ST/C&L,USOKOKS,Oklahoma Division of Forestry,OKOKS,Oklahoma Division of Forestry,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,8674-04-05,59,1310,Missing/Undefined,2448680.5,59,1630,12,C,36.77679829,-94.70159928,14,MISSING/NOT SPECIFIED,OK,Ottawa,115,Ottawa,8674,Apr,95,2.5649493574615367
1705966,201923972,IA-IITF-23972,INTERAGCY,IA-PRIITF,IA,USPRIITF,International Institute of Tropical Forestry,PRIITF,International Institute of Tropical Forestry,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,8687-03-13,35,NA,Missing/Undefined,NA,NA,NA,2,B,17.998768,-66.168312,14,MISSING/NOT SPECIFIED,PR,NA,NA,NA,8687,Mar,72,1.0986122886681098
1855396,300288498,SFO-2015LADAF118127,NONFED,ST-NASF,ST/C&L,USLALAS,Louisiana Office of Forestry,LADAF,Louisiana Department of Agriculture and Forestry,NA,118127,NA,NA,NA,NA,NA,NA,NA,2015,8697-09-11,218,1340,Missing/Undefined,2457240.5,218,1525,3.7,B,30.4292,-93.2838,8,PRIVATE,LA,Beauregard,011,Beauregard,8697,Sep,254,1.547562508716013
1221973,1601652,SFO-MS-2010-MS403977263,NONFED,ST-NASF,ST/C&L,USMSMSS,Mississippi Forestry Commission,MFC,Mississippi Forestry Commission,NA,MS403977263,NA,MS0    1010-3380807002,NA,NA,NA,NA,NA,2010,8692-09-12,219,1910,Missing/Undefined,NA,NA,NA,4,B,32.269226,-88.862336,14,MISSING/NOT SPECIFIED,MS,Lauderdale,075,Lauderdale,8692,Sep,256,1.6094379124341003
1707413,201925419,IA-IITF-25419,INTERAGCY,IA-PRIITF,IA,USPRIITF,International Institute of Tropical Forestry,PRIITF,International Institute of Tropical Forestry,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,8687-04-14,67,NA,Missing/Undefined,NA,NA,NA,0.5,B,18.137386,-67.12027,14,MISSING/NOT SPECIFIED,PR,NA,NA,NA,8687,Apr,104,0.4054651081081644
718422,814642,MT1999NWS007,NONFED,ST-MTMTS,ST/C&L,USMTNWS,Northwestern Land Office,MTNWS,Northwestern Land Office,NA,NWS007,NA,SOUTH FOYS,NA,NA,NA,NA,NA,1999,8681-05-31,115,1830,Missing/Undefined,2451322.5,144,1502,5,B,48.132233,-114.4049,14,MISSING/NOT SPECIFIED,MT,NA,NA,NA,8681,May,151,1.791759469228055
412732,446616,SFO-FL052005-18-0231,NONFED,ST-NASF,ST/C&L,USFLFLS,Florida Forest Service,FLFLS,Florida Forest Service,NA,18-0231,NA,NA,NA,NA,NA,NA,NA,2005,8688-01-05,333,NA,Missing/Undefined,NA,NA,NA,1,B,25.64610999,-80.52027999,14,MISSING/NOT SPECIFIED,FL,Dade,025,Dade,8688,Jan,5,0.6931471805599453
1700219,201918225,IA-IITF-18225,INTERAGCY,IA-PRIITF,IA,USPRIITF,International Institute of Tropical Forestry,PRIITF,International Institute of Tropical Forestry,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,8685-02-23,18,NA,Missing/Undefined,NA,NA,NA,2,B,17.983709,-66.614555,14,MISSING/NOT SPECIFIED,PR,NA,NA,NA,8685,Feb,54,1.0986122886681098
1221931,1601609,SFO-MS-2010-MS403647094,NONFED,ST-NASF,ST/C&L,USMSMSS,Mississippi Forestry Commission,MFC,Mississippi Forestry Commission,NA,MS403647094,NA,MS0    1010-1580705001,NA,NA,NA,NA,NA,2010,8692-08-10,186,1950,Missing/Undefined,NA,NA,NA,4,B,34.308063,-89.175491,14,MISSING/NOT SPECIFIED,MS,Pontotoc,115,Pontotoc,8692,Aug,223,1.6094379124341003
737461,836656,SC_14373,NONFED,ST-SCSCS,ST/C&L,USSCSCS,South Carolina Forestry Commission,SCSCS,South Carolina Forestry Commission,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,8676-04-20,74,NA,Missing/Undefined,2449426.5,74,1154,20,C,32.75833333,-80.07916667,14,MISSING/NOT SPECIFIED,SC,10,019,Charleston,8676,Apr,111,3.044522437723423
1721328,201939336,IA-IITF-39336,INTERAGCY,IA-PRIITF,IA,USPRIITF,International Institute of Tropical Forestry,PRIITF,International Institute of Tropical Forestry,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,8693-05-11,95,NA,Missing/Undefined,NA,NA,NA,2,B,17.970869,-66.368584,14,MISSING/NOT SPECIFIED,PR,NA,NA,NA,8693,May,131,1.0986122886681098
747150,846702,SC_26420,NONFED,ST-SCSCS,ST/C&L,USSCSCS,South Carolina Forestry Commission,SCSCS,South Carolina Forestry Commission,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,8674-04-23,77,NA,Missing/Undefined,2448698.5,77,1153,2,B,34.3375,-80.5125,14,MISSING/NOT SPECIFIED,SC,28,055,Kershaw,8674,Apr,113,1.0986122886681098
731195,830169,SC_7865,NONFED,ST-SCSCS,ST/C&L,USSCSCS,South Carolina Forestry Commission,SCSCS,South Carolina Forestry Commission,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,8677-05-28,112,NA,Missing/Undefined,2449829.5,112,NA,2,B,34.2125,-79.04583333,14,MISSING/NOT SPECIFIED,SC,26,051,Horry,8677,May,148,1.0986122886681098
659733,721046,SFO-UT0287-028063,NONFED,ST-NASF,ST/C&L,USUTUTS,Utah Division Forestry Fire State Lands,UTUTS,Utah Division Forestry Fire State Lands,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,8689-10-17,254,NA,Missing/Undefined,NA,NA,NA,2,B,39.76741631,-111.2366529,14,MISSING/NOT SPECIFIED,UT,Carbon,007,Carbon,8689,Oct,290,1.0986122886681098
744711,844203,SC_22479,NONFED,ST-SCSCS,ST/C&L,USSCSCS,South Carolina Forestry Commission,SCSCS,South Carolina Forestry Commission,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,8674-04-06,60,NA,Missing/Undefined,2448681.5,60,1032,1,B,33.40833333,-80.10833333,14,MISSING/NOT SPECIFIED,SC,8,015,Berkeley,8674,Apr,96,0.6931471805599453
358188,368312,W-539034,FED,DOI-WFMI,NPS,USFLEVP,Everglades National Park,FLEVP,Everglades National Park,7015,NA,C9TD,DOF 208/152,NA,NA,NA,NA,NA,2007,8689-03-30,53,1805,Missing/Undefined,2454153.5,53,1930,0.8,B,25.6214,-80.5269,8,PRIVATE,FL,NA,NA,NA,8689,Mar,89,0.5877866649021191
228349,232351,W-17956,FED,DOI-WFMI,BLM,USNVELD,Ely District Office,NVELD,Ely District Office,NA,NA,K124,NATOUT1,NA,NA,NA,NA,NA,1996,8678-08-14,190,1308,Missing/Undefined,2450272.5,190,1428,0.1,A,39.7499,-114.5675,1,BLM,NV,NA,NA,NA,8678,Aug,226,0.09531017980432487
1868006,300303160,HIWMO-OA6152,INTERAGCY,IA-HIWMO,ST/C&L,USHICNTY,Hawaii Counties,HICNTY,Honolulu Fire Dept,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,8693-02-12,7,NA,Missing/Undefined,NA,NA,NA,0.01,A,21.2966423,-157.8351135,14,MISSING/NOT SPECIFIED,HI,Oahu,003,Honolulu,8693,Feb,43,0.009950330853168083
465559,500550,SFO-ID0043_9901994070,NONFED,ST-NASF,ST/C&L,USIDIDS,Idaho Department of Lands,ID990,IDS District 990,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,8676-09-03,210,NA,Missing/Undefined,NA,NA,NA,0.5,B,46.81241,-115.782797,14,MISSING/NOT SPECIFIED,ID,Clearwater,035,Clearwater,8676,Sep,247,0.4054651081081644
528273,568595,SFO-NC0395-06397,NONFED,ST-NASF,ST/C&L,USNCNCS,North Carolina Forest Service,NCNCS,North Carolina Division of Forest Resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,8689-04-08,62,NA,Missing/Undefined,NA,NA,NA,0.1,A,35.07339,-80.48099,14,MISSING/NOT SPECIFIED,NC,Union,179,Union,8689,Apr,98,0.09531017980432487
734981,834104,SC_11811,NONFED,ST-SCSCS,ST/C&L,USSCSCS,South Carolina Forestry Commission,SCSCS,South Carolina Forestry Commission,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,8675-11-27,294,NA,Missing/Undefined,2449281.5,294,NA,1,B,33.05833333,-80.19166667,14,MISSING/NOT SPECIFIED,SC,8,015,Berkeley,8675,Nov,331,0.6931471805599453
746706,846249,SC_25751,NONFED,ST-SCSCS,ST/C&L,USSCSCS,South Carolina Forestry Commission,SCSCS,South Carolina Forestry Commission,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,8674-04-23,77,NA,Missing/Undefined,2448698.5,77,NA,2,B,33.17916667,-80.60416667,14,MISSING/NOT SPECIFIED,SC,18,035,Dorchester,8674,Apr,113,1.0986122886681098
1712292,201930299,IA-IITF-30299,INTERAGCY,IA-PRIITF,IA,USPRIITF,International Institute of Tropical Forestry,PRIITF,International Institute of Tropical Forestry,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,8689-02-09,4,NA,Missing/Undefined,NA,NA,NA,5,B,17.98888,-67.04792,14,MISSING/NOT SPECIFIED,PR,NA,NA,NA,8689,Feb,40,1.791759469228055
688617,766195,ME_02320021,NONFED,ST-MEMES,ST/C&L,USMEMES,Maine Forest Service,MEMES,Maine Forest Service,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,8684-08-07,183,NA,Missing/Undefined,2452457.5,183,NA,0.1,A,45.98333333,-68.43333333,8,PRIVATE,ME,PENOBSCOT,019,Penobscot,8684,Aug,220,0.09531017980432487
1852876,300285889,SFO-2015AZAZS-AZ-154266,NONFED,ST-NASF,ST/C&L,USAZAZS,Arizona State Forestry Division - State Office,AZAZS,Arizona State Forestry Division - State Office,NA,AZ-154266,NA,154266,NA,NA,NA,NA,NA,2015,8697-02-24,19,2246,Missing/Undefined,2457041.5,19,NA,0.1,A,33.392169,-112.076939,14,MISSING/NOT SPECIFIED,AZ,NA,NA,NA,8697,Feb,55,0.09531017980432487
723995,822062,NM97-61150467X,NONFED,ST-NMNMS,ST/C&L,USNMNMS,New Mexico - State Forestry,NMNMS,New Mexico - State Forestry,NA,61150467X,NA,RICHARD,NA,NA,NA,NA,NA,1997,8679-05-02,85,NA,Missing/Undefined,NA,NA,NA,0.25,A,35.271389,-106.89611053,7,STATE,NM,NA,NA,NA,8679,May,122,0.22314355131420976
687167,764730,ME_99110088,NONFED,ST-MEMES,ST/C&L,USMEMES,Maine Forest Service,MEMES,Maine Forest Service,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,8681-05-31,115,NA,Missing/Undefined,2451293.5,115,NA,0.01,A,44.55,-67.63333333,8,PRIVATE,ME,WASHINGTON,029,Washington,8681,May,151,0.009950330853168083
470452,505839,SFO-KY00810505-159-01501,NONFED,ST-NASF,ST/C&L,USKYKYS,Kentucky Division of Forestry,KYKYS3,KYS Eastern Kentucky District,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,8687-05-13,96,NA,Missing/Undefined,NA,NA,NA,13,C,37.85665001,-82.63782999,14,MISSING/NOT SPECIFIED,KY,Martin,159,Martin,8687,May,133,2.6390573296152584
